time, spdl, spdr, x, y, theta
1280 0.189447 0.189424 0.024994 1.016202 4.633932
1281 0.199962 0.199962 0.024837 1.014208 4.633933
1282 0.210476 0.199962 0.024676 1.012162 4.633538
1283 0.199962 0.210500 0.024515 1.010116 4.633933
1284 0.221014 0.210476 0.024345 1.007966 4.633537
1285 0.210500 0.221014 0.024176 1.005815 4.633933
1286 0.231528 0.221014 0.023998 1.003559 4.633538
1287 0.221014 0.231528 0.023820 1.001303 4.633933
1288 0.231528 0.231552 0.023639 0.998995 4.633934
1289 0.242066 0.242043 0.023449 0.996582 4.633933
1290 0.242066 0.242066 0.023259 0.994169 4.633934
1291 0.252581 0.252581 0.023061 0.991651 4.633934
1292 0.252581 0.252581 0.022863 0.989133 4.633934
1293 0.263095 0.252604 0.022660 0.986562 4.633540
1294 0.263119 0.273609 0.022450 0.983887 4.633934
1295 0.263119 0.263119 0.022244 0.981264 4.633934
1296 0.284147 0.284147 0.022021 0.978431 4.633935
1297 0.273633 0.273633 0.021807 0.975703 4.633935
1298 0.284147 0.284171 0.021584 0.972870 4.633936
1299 0.294685 0.294685 0.021353 0.969932 4.633935
1300 0.294685 0.294685 0.021122 0.966995 4.633935
1301 0.294685 0.294662 0.020891 0.964057 4.633934
1302 0.315738 0.305223 0.020647 0.960962 4.633540
1303 0.305200 0.315714 0.020403 0.957867 4.633935
1304 0.315714 0.315738 0.020156 0.954719 4.633935
1305 0.315738 0.315738 0.019908 0.951572 4.633935
1306 0.336790 0.326252 0.019647 0.948267 4.633539
1307 0.326252 0.336766 0.019387 0.944962 4.633934
1308 0.336766 0.336790 0.019123 0.941605 4.633935
1309 0.336790 0.336766 0.018859 0.938247 4.633934
1310 0.347304 0.347304 0.018587 0.934785 4.633935
1311 0.357819 0.347304 0.018310 0.931270 4.633540
1312 0.357819 0.368357 0.018025 0.927650 4.633935
1313 0.357842 0.357819 0.017745 0.924083 4.633935
1314 0.368357 0.368357 0.017456 0.920411 4.633935
1315 0.368333 0.368357 0.017167 0.916739 4.633936
1316 0.378895 0.378871 0.016870 0.912961 4.633935
1317 0.378871 0.378871 0.016573 0.909184 4.633936
1318 0.399923 0.389409 0.016262 0.905250 4.633541
1319 0.389409 0.399923 0.015953 0.901315 4.633936
1320 0.399923 0.399923 0.015640 0.897328 4.633937
1321 0.399923 0.399923 0.015326 0.893342 4.633937
1322 0.410438 0.410461 0.015005 0.889250 4.633938
1323 0.410461 0.410438 0.014683 0.885158 4.633937
1324 0.420976 0.420976 0.014353 0.880961 4.633938
1325 0.420952 0.420976 0.014023 0.876764 4.633938
1326 0.431514 0.431490 0.013685 0.872463 4.633938
1327 0.431490 0.431514 0.013347 0.868161 4.633938
1328 0.442028 0.442004 0.013000 0.863754 4.633938
1329 0.442028 0.442028 0.012654 0.859348 4.633938
1330 0.452542 0.452542 0.012299 0.854836 4.633939
1331 0.452542 0.452542 0.011945 0.850325 4.633939
1332 0.463080 0.463080 0.011582 0.845708 4.633940
1333 0.463057 0.452542 0.011221 0.841144 4.633545
1334 0.473595 0.473595 0.010848 0.836423 4.633545
1335 0.463080 0.473595 0.010481 0.831754 4.633940
1336 0.484109 0.484133 0.010102 0.826928 4.633941
1337 0.484133 0.484109 0.009722 0.822101 4.633940
1338 0.494647 0.494647 0.009335 0.817170 4.633941
1339 0.494623 0.494647 0.008947 0.812239 4.633941
1340 0.505185 0.505161 0.008551 0.807203 4.633941
1341 0.505161 0.494647 0.008157 0.802219 4.633546
1342 0.505161 0.515699 0.007757 0.797131 4.633941
1343 0.515699 0.515676 0.007353 0.791990 4.633941
1344 0.526214 0.526237 0.006941 0.786744 4.633941
1345 0.526214 0.526214 0.006528 0.781498 4.633941
1346 0.526214 0.526214 0.006116 0.776252 4.633940
1347 0.536752 0.536728 0.005695 0.770901 4.633940
1348 0.547266 0.547266 0.005267 0.765445 4.633940
1349 0.547266 0.547266 0.004838 0.759989 4.633941
1350 0.547266 0.547266 0.004409 0.754533 4.633941
1351 0.557780 0.557804 0.003972 0.748972 4.633942
1352 0.568318 0.568318 0.003526 0.743307 4.633941
1353 0.557780 0.557780 0.003089 0.737746 4.633941
1354 0.578856 0.578833 0.002636 0.731975 4.633940
1355 0.578833 0.578833 0.002182 0.726205 4.633941
1356 0.578833 0.578856 0.001728 0.720434 4.633941
1357 0.589371 0.589347 0.001266 0.714559 4.633941
1358 0.599885 0.599885 0.000796 0.708578 4.633941
1359 0.589371 0.589371 0.000334 0.702703 4.633942
1360 0.610399 0.610423 -0.000144 0.696618 4.633942
1361 0.599885 0.599885 -0.000614 0.690637 4.633942
1362 0.610423 0.610399 -0.001092 0.684552 4.633941
1363 0.610399 0.599885 -0.001569 0.678519 4.633546
1364 0.599885 0.610423 -0.002043 0.672486 4.633942
1365 0.610423 0.610399 -0.002522 0.666401 4.633941
1366 0.599885 0.599909 -0.002992 0.660420 4.633942
1367 0.610399 0.610399 -0.003470 0.654335 4.633941
1368 0.610423 0.599909 -0.003947 0.648302 4.633545
1369 0.599885 0.610399 -0.004421 0.642270 4.633940
1370 0.610423 0.610399 -0.004899 0.636184 4.633939
1371 0.599885 0.599909 -0.005369 0.630204 4.633940
1372 0.610399 0.610399 -0.005848 0.624119 4.633939
1373 0.610423 0.599861 -0.006324 0.618086 4.633543
1374 0.599885 0.610447 -0.006799 0.612053 4.633940
1375 0.610399 0.610399 -0.007277 0.605968 4.633939
1376 0.599885 0.599861 -0.007747 0.599988 4.633939
1377 0.610423 0.610447 -0.008226 0.593902 4.633939
1378 0.599885 0.599861 -0.008696 0.587922 4.633939
1379 0.610399 0.610399 -0.009174 0.581836 4.633939
1380 0.610423 0.599909 -0.009651 0.575803 4.633544
1381 0.599885 0.610399 -0.010125 0.569771 4.633940
1382 0.610423 0.610447 -0.010603 0.563685 4.633940
1383 0.599885 0.599861 -0.011073 0.557705 4.633940
1384 0.610399 0.610399 -0.011552 0.551620 4.633940
1385 0.610423 0.599909 -0.012028 0.545587 4.633545
1386 0.599885 0.610399 -0.012503 0.539554 4.633941
1387 0.610399 0.610399 -0.012981 0.533469 4.633941
1388 0.599885 0.599909 -0.013451 0.527488 4.633942
1389 0.610423 0.610399 -0.013930 0.521403 4.633941
1390 0.610399 0.599909 -0.014406 0.515370 4.633546
1391 0.599885 0.610399 -0.014880 0.509337 4.633941
1392 0.610423 0.610399 -0.015359 0.503252 4.633940
1393 0.599885 0.599909 -0.015829 0.497271 4.633941
1394 0.610423 0.610399 -0.016307 0.491186 4.633940
1395 0.599885 0.599909 -0.016777 0.485205 4.633941
1396 0.610399 0.610399 -0.017256 0.479120 4.633940
1397 0.610423 0.599861 -0.017732 0.473088 4.633544
1398 0.599885 0.610447 -0.018207 0.467055 4.633941
1399 0.610399 0.610399 -0.018685 0.460969 4.633940
1400 0.599885 0.599861 -0.019155 0.454989 4.633940
1401 0.610423 0.610447 -0.019634 0.448903 4.633940
1402 0.610399 0.599861 -0.020110 0.442871 4.633544
1403 0.599909 0.610447 -0.020584 0.436838 4.633940
1404 0.610399 0.610399 -0.021063 0.430753 4.633939
1405 0.599885 0.599861 -0.021533 0.424772 4.633939
1406 0.610423 0.610447 -0.022011 0.418687 4.633939
1407 0.610399 0.599861 -0.022488 0.412654 4.633543
1408 0.599885 0.610399 -0.022962 0.406621 4.633939
1409 0.610423 0.610447 -0.023441 0.400536 4.633939
1410 0.599885 0.599861 -0.023911 0.394556 4.633939
1411 0.610399 0.610399 -0.024389 0.388470 4.633939
1412 0.599885 0.589371 -0.024857 0.382542 4.633544
1413 0.589371 0.599909 -0.025323 0.376614 4.633940
1414 0.589371 0.589371 -0.025785 0.370739 4.633939
1415 0.578833 0.578833 -0.026239 0.364968 4.633939
1416 0.578833 0.578833 -0.026693 0.359198 4.633938
1417 0.578833 0.578833 -0.027146 0.353427 4.633938
1418 0.557804 0.557804 -0.027583 0.347866 4.633937
1419 0.568318 0.568295 -0.028029 0.342201 4.633937
1420 0.557780 0.557804 -0.028466 0.336640 4.633937
1421 0.557804 0.547266 -0.028901 0.331132 4.633542
1422 0.536728 0.547266 -0.029326 0.325729 4.633937
1423 0.547266 0.547266 -0.029755 0.320273 4.633936
1424 0.536752 0.536728 -0.030175 0.314922 4.633936
1425 0.526214 0.515699 -0.030586 0.309729 4.633541
1426 0.526214 0.526190 -0.031000 0.304483 4.633541
1427 0.515699 0.505209 -0.031404 0.299395 4.633147
1428 0.515676 0.515652 -0.031812 0.294254 4.633146
1429 0.505185 0.505209 -0.032212 0.289218 4.633147
1430 0.505161 0.494623 -0.032610 0.284235 4.632751
1431 0.484109 0.494623 -0.032997 0.279357 4.633147
1432 0.494647 0.494671 -0.033389 0.274425 4.633147
1433 0.484133 0.484133 -0.033772 0.269599 4.633147
1434 0.484109 0.484085 -0.034155 0.264774 4.633146
1435 0.473595 0.473595 -0.034530 0.260052 4.633147
1436 0.473595 0.473595 -0.034905 0.255331 4.633147
1437 0.463080 0.463104 -0.035272 0.250715 4.633148
1438 0.463057 0.463057 -0.035638 0.246099 4.633147
1439 0.452542 0.442028 -0.035994 0.241640 4.632751
1440 0.452566 0.452518 -0.036354 0.237129 4.632751
1441 0.442004 0.442028 -0.036706 0.232723 4.632752
1442 0.431514 0.442028 -0.037052 0.228369 4.633148
1443 0.431490 0.431490 -0.037393 0.224067 4.633148
1444 0.431490 0.431538 -0.037735 0.219766 4.633149
1445 0.420976 0.420952 -0.038068 0.215569 4.633148
1446 0.431514 0.420952 -0.038407 0.211321 4.632752
1447 0.410438 0.410461 -0.038734 0.207229 4.632753
1448 0.399923 0.399923 -0.039052 0.203242 4.632753
1449 0.399923 0.399923 -0.039370 0.199256 4.632753
1450 0.389409 0.389433 -0.039680 0.195374 4.632753
1451 0.389385 0.389385 -0.039989 0.191492 4.632752
1452 0.378895 0.378847 -0.040291 0.187716 4.632752
1453 0.389385 0.389433 -0.040601 0.183834 4.632753
1454 0.368357 0.368357 -0.040894 0.180162 4.632752
1455 0.368357 0.368357 -0.041187 0.176490 4.632752
1456 0.357819 0.357819 -0.041471 0.172924 4.632751
1457 0.357842 0.357819 -0.041756 0.169357 4.632751
1458 0.347304 0.347281 -0.042032 0.165895 4.632751
1459 0.357819 0.347328 -0.042314 0.162380 4.632357
1460 0.336766 0.347281 -0.042586 0.158971 4.632752
1461 0.336790 0.336790 -0.042854 0.155614 4.632752
1462 0.326252 0.326252 -0.043114 0.152361 4.632752
1463 0.326252 0.326252 -0.043373 0.149109 4.632752
1464 0.326252 0.326252 -0.043633 0.145857 4.632752
1465 0.315738 0.315762 -0.043884 0.142709 4.632752
1466 0.305200 0.305176 -0.044127 0.139667 4.632751
1467 0.315738 0.305223 -0.044375 0.136572 4.632356
1468 0.294685 0.305176 -0.044614 0.133582 4.632751
1469 0.294685 0.284195 -0.044845 0.130697 4.632357
1470 0.284147 0.284147 -0.045072 0.127865 4.632357
1471 0.273633 0.273609 -0.045291 0.125137 4.632357
1472 0.284147 0.284195 -0.045518 0.122305 4.632358
1473 0.263119 0.263071 -0.045728 0.119682 4.632357
1474 0.263119 0.263119 -0.045939 0.117060 4.632358
1475 0.263095 0.263119 -0.046149 0.114437 4.632359
1476 0.252581 0.252581 -0.046351 0.111919 4.632359
1477 0.252581 0.252581 -0.046553 0.109401 4.632359
1478 0.242066 0.242043 -0.046747 0.106988 4.632359
1479 0.242066 0.242090 -0.046940 0.104575 4.632360
1480 0.231528 0.231504 -0.047125 0.102268 4.632360
1481 0.221014 0.221014 -0.047302 0.100064 4.632361
1482 0.231528 0.231552 -0.047487 0.097756 4.632362
1483 0.210500 0.210476 -0.047655 0.095658 4.632362
1484 0.221014 0.221014 -0.047832 0.093455 4.632363
1485 0.199962 0.199986 -0.047992 0.091462 4.632364
1486 0.210476 0.189447 -0.048153 0.089469 4.631573
1487 0.189447 0.199938 -0.048310 0.087528 4.631967
1488 0.189424 0.189447 -0.048462 0.085640 4.631968
1489 0.178909 0.178909 -0.048605 0.083857 4.631967
1490 0.178933 0.178909 -0.048749 0.082073 4.631967
1491 0.168371 0.168371 -0.048884 0.080395 4.631967
1492 0.168395 0.168419 -0.049020 0.078716 4.631968
1493 0.168395 0.168371 -0.049155 0.077038 4.631967
1494 0.147343 0.147343 -0.049273 0.075569 4.631968
1495 0.157857 0.157881 -0.049400 0.073996 4.631968
1496 0.147343 0.147343 -0.049519 0.072527 4.631968
1497 0.136828 0.136805 -0.049628 0.071163 4.631967
1498 0.136805 0.136805 -0.049738 0.069800 4.631968
1499 0.126290 0.126314 -0.049840 0.068541 4.631968
1500 0.115776 0.115776 -0.049933 0.067387 4.631968
1501 0.115752 0.115728 -0.050026 0.066233 4.631967
1502 0.115776 0.115776 -0.050119 0.065079 4.631968
1503 0.105238 0.105238 -0.050203 0.064030 4.631968
1504 0.094724 0.094748 -0.050280 0.063086 4.631968
1505 0.094724 0.094700 -0.050356 0.062141 4.631968
1506 0.084186 0.073671 -0.050419 0.061355 4.631573
1507 0.084209 0.084209 -0.050487 0.060515 4.631573
1508 0.073671 0.073671 -0.050547 0.059781 4.631573
1509 0.073671 0.073671 -0.050606 0.059047 4.631573
1510 0.063133 0.063133 -0.050657 0.058418 4.631573
1511 0.063157 0.063133 -0.050708 0.057788 4.631573
1512 0.042081 0.042105 -0.050742 0.057369 4.631574
1513 0.052643 0.052643 -0.050785 0.056844 4.631574
1514 0.042081 0.042105 -0.050819 0.056424 4.631574
1515 0.031567 0.031567 -0.050844 0.056110 4.631573
1516 0.031590 0.031567 -0.050870 0.055795 4.631572
1517 0.021052 0.021029 -0.050887 0.055585 4.631572
1518 0.010514 0.010538 -0.050895 0.055480 4.631573
1519 0.000000 0.000000 -0.050895 0.055480 4.631573
1520 0.000000 0.000000 -0.050895 0.055480 4.631573
1521 -0.578833 0.589371 -0.050897 0.055428 4.675457
1522 -0.578833 0.578833 -0.050897 0.055428 4.718946
1523 -0.589371 0.589371 -0.050897 0.055428 4.763227
1524 -0.578833 0.578833 -0.050897 0.055428 4.806715
1525 -0.547266 0.547266 -0.050897 0.055428 4.847833
1526 -0.547266 0.547266 -0.050897 0.055428 4.888950
1527 -0.526214 0.526190 -0.050897 0.055428 4.928485
1528 -0.515699 0.515699 -0.050897 0.055428 4.967231
1529 -0.484133 0.484133 -0.050897 0.055428 5.003604
1530 -0.484109 0.484133 -0.050897 0.055428 5.039977
1531 -0.473595 0.473595 -0.050897 0.055428 5.075558
1532 -0.452542 0.452518 -0.050897 0.055428 5.109558
1533 -0.442028 0.442028 -0.050897 0.055428 5.142769
1534 -0.431490 0.431490 -0.050897 0.055428 5.175189
1535 -0.420976 0.421000 -0.050897 0.055428 5.206818
1536 -0.399923 0.399923 -0.050897 0.055428 5.236865
1537 -0.389409 0.389385 -0.050897 0.055428 5.266121
1538 -0.378871 0.378895 -0.050897 0.055428 5.294587
1539 -0.378871 0.378847 -0.050897 0.055428 5.323052
1540 -0.357842 0.357866 -0.050897 0.055428 5.349937
1541 -0.347304 0.347281 -0.050897 0.055428 5.376030
1542 -0.336766 0.336790 -0.050897 0.055428 5.401332
1543 -0.326252 0.326252 -0.050897 0.055428 5.425844
1544 -0.326252 0.326252 -0.050897 0.055428 5.450356
1545 -0.305223 0.305223 -0.050897 0.055428 5.473287
1546 -0.305200 0.305176 -0.050897 0.055428 5.496216
1547 -0.294685 0.305223 -0.050859 0.055392 5.518752
1548 -0.294685 0.284147 -0.050898 0.055428 5.540495
1549 -0.273633 0.273609 -0.050898 0.055428 5.561053
1550 -0.263095 0.273657 -0.050858 0.055393 5.581217
1551 -0.263119 0.252581 -0.050899 0.055427 5.600589
1552 -0.252581 0.252581 -0.050898 0.055427 5.619566
1553 -0.252581 0.252581 -0.050898 0.055427 5.638543
1554 -0.231528 0.231552 -0.050898 0.055427 5.655939
1555 -0.242066 0.242043 -0.050898 0.055427 5.674125
1556 -0.221014 0.221014 -0.050898 0.055427 5.690731
1557 -0.221014 0.221014 -0.050898 0.055427 5.707335
1558 -0.210476 0.210476 -0.050898 0.055427 5.723150
1559 -0.210500 0.210524 -0.050898 0.055427 5.738965
1560 -0.199962 0.199938 -0.050898 0.055427 5.753987
1561 -0.199962 0.199986 -0.050898 0.055427 5.769010
1562 -0.189424 0.189400 -0.050898 0.055427 5.783242
1563 -0.189447 0.189447 -0.050898 0.055427 5.797475
1564 -0.168395 0.178909 -0.050851 0.055403 5.810522
1565 -0.178909 0.168419 -0.050898 0.055426 5.823569
1566 -0.168395 0.168371 -0.050899 0.055426 5.836219
1567 -0.157857 0.157881 -0.050899 0.055426 5.848080
1568 -0.168395 0.168371 -0.050899 0.055426 5.860731
1569 -0.147343 0.157881 -0.050850 0.055405 5.872196
1570 -0.157857 0.147343 -0.050899 0.055425 5.883660
1571 -0.147343 0.147343 -0.050899 0.055425 5.894730
1572 -0.136805 0.147343 -0.050850 0.055406 5.905404
1573 -0.136828 0.126266 -0.050899 0.055425 5.915287
1574 -0.136805 0.136805 -0.050899 0.055425 5.925567
1575 -0.136828 0.136852 -0.050899 0.055425 5.935847
1576 -0.115776 0.115728 -0.050899 0.055425 5.944544
1577 -0.126290 0.126314 -0.050899 0.055425 5.954033
1578 -0.126290 0.126314 -0.050899 0.055425 5.963521
1579 -0.105238 0.115728 -0.050849 0.055409 5.971822
1580 -0.115776 0.105238 -0.050899 0.055424 5.980125
1581 -0.115752 0.115776 -0.050899 0.055424 5.988824
1582 -0.105238 0.105238 -0.050899 0.055424 5.996732
1583 -0.094724 0.105286 -0.050848 0.055410 6.004245
1584 -0.105238 0.094700 -0.050899 0.055424 6.011756
1585 -0.105262 0.105238 -0.050899 0.055424 6.019663
1586 -0.094724 0.094700 -0.050899 0.055424 6.026780
1587 -0.084186 0.094748 -0.050848 0.055411 6.033501
1588 -0.094724 0.084209 -0.050899 0.055424 6.040222
1589 -0.084186 0.084162 -0.050899 0.055424 6.046546
1590 -0.084186 0.084209 -0.050899 0.055424 6.052873
1591 -0.084209 0.084209 -0.050899 0.055424 6.059198
1592 -0.084186 0.084162 -0.050899 0.055424 6.065523
1593 -0.073671 0.073671 -0.050899 0.055424 6.071059
1594 -0.073671 0.073671 -0.050899 0.055424 6.076594
1595 -0.073671 0.073671 -0.050899 0.055424 6.082130
1596 -0.073671 0.073671 -0.050899 0.055424 6.087666
1597 -0.073671 0.073671 -0.050899 0.055424 6.093201
1598 -0.063157 0.073671 -0.050847 0.055414 6.098341
1599 -0.063133 0.052643 -0.050899 0.055423 6.102690
1600 -0.063157 0.063133 -0.050899 0.055423 6.107434
1601 -0.063133 0.063133 -0.050899 0.055423 6.112178
1602 -0.063157 0.063181 -0.050899 0.055423 6.116923
1603 -0.063133 0.063133 -0.050899 0.055423 6.121666
1604 -0.052619 0.052595 -0.050899 0.055423 6.125619
1605 -0.052619 0.052643 -0.050899 0.055423 6.129574
1606 -0.042105 0.052595 -0.050847 0.055416 6.133132
1607 -0.052619 0.042105 -0.050899 0.055423 6.136692
1608 -0.052619 0.052643 -0.050899 0.055423 6.140646
1609 -0.052619 0.052595 -0.050899 0.055423 6.144599
1610 -0.052643 0.052643 -0.050899 0.055423 6.148554
1611 -0.042081 0.042105 -0.050899 0.055423 6.151717
1612 -0.042105 0.042105 -0.050899 0.055423 6.154880
1613 -0.042105 0.042105 -0.050899 0.055423 6.158042
1614 -0.042081 0.042057 -0.050899 0.055423 6.161204
1615 -0.031590 0.042105 -0.050847 0.055417 6.163972
1616 -0.042081 0.031567 -0.050899 0.055423 6.166740
1617 -0.042105 0.042105 -0.050899 0.055423 6.169904
1618 -0.042105 0.042105 -0.050899 0.055423 6.173067
1619 -0.042081 0.042105 -0.050899 0.055423 6.176230
1620 -0.031590 0.031567 -0.050899 0.055423 6.178602
1621 -317.940164 -482.414484 0.000000 0.000000 0.000000
1622 0.000000 0.000000 0.000000 0.000000 0.000000
1623 0.000000 0.000000 0.000000 0.000000 0.000000
1624 0.000000 0.000000 0.000000 0.000000 0.000000
1625 0.000000 0.000000 0.000000 0.000000 0.000000
1626 0.000000 0.000000 0.000000 0.000000 0.000000
1627 0.000000 0.000000 0.000000 0.000000 0.000000
1628 0.000000 0.000000 0.000000 0.000000 0.000000
1629 0.000000 0.000000 0.000000 0.000000 0.000000
1630 0.000000 0.000000 0.000000 0.000000 0.000000
1631 0.000000 0.000000 0.000000 0.000000 0.000000
1632 0.000000 0.000000 0.000000 0.000000 0.000000
1633 0.000000 0.000000 0.000000 0.000000 0.000000
1634 0.000000 0.000000 0.000000 0.000000 0.000000
1635 0.000000 0.000000 0.000000 0.000000 0.000000
1636 0.000000 0.000000 0.000000 0.000000 0.000000
1637 0.000000 0.000000 0.000000 0.000000 0.000000
1638 0.000000 0.000000 0.000000 0.000000 0.000000
1639 0.000000 0.000000 0.000000 0.000000 0.000000
1640 0.000000 0.000000 0.000000 0.000000 0.000000
1641 0.000000 0.000000 0.000000 0.000000 0.000000
1642 0.000000 0.000000 0.000000 0.000000 0.000000
1643 0.000000 0.000000 0.000000 0.000000 0.000000
1644 0.000000 0.000000 0.000000 0.000000 0.000000
1645 0.000000 0.000000 0.000000 0.000000 0.000000
1646 0.000000 0.000000 0.000000 0.000000 0.000000
1647 0.000000 0.000000 0.000000 0.000000 0.000000
1648 0.000000 0.000000 0.000000 0.000000 0.000000
1649 0.000000 0.000000 0.000000 0.000000 0.000000
1650 0.000000 0.000000 0.000000 0.000000 0.000000
1651 0.000000 0.000000 0.000000 0.000000 0.000000
1652 0.000000 0.000000 0.000000 0.000000 0.000000
1653 0.000000 0.000000 0.000000 0.000000 0.000000
1654 0.000000 0.000000 0.000000 0.000000 0.000000
1655 0.000000 0.000000 0.000000 0.000000 0.000000
1656 0.000000 0.000000 0.000000 0.000000 0.000000
1657 0.000000 0.000000 0.000000 0.000000 0.000000
1658 0.000000 0.000000 0.000000 0.000000 0.000000
1659 0.000000 0.000000 0.000000 0.000000 0.000000
1660 0.000000 0.000000 0.000000 0.000000 0.000000
1661 0.000000 0.000000 0.000000 0.000000 0.000000
1662 0.000000 0.000000 0.000000 0.000000 0.000000
1663 0.000000 0.000000 0.000000 0.000000 0.000000
1664 0.000000 0.000000 0.000000 0.000000 0.000000
1665 0.000000 0.000000 0.000000 0.000000 0.000000
1666 0.000000 0.000000 0.000000 0.000000 0.000000
1667 0.000000 0.000000 0.000000 0.000000 0.000000
1668 0.000000 0.000000 0.000000 0.000000 0.000000
1669 0.000000 0.000000 0.000000 0.000000 0.000000
1670 0.000000 0.000000 0.000000 0.000000 0.000000
1671 0.000000 0.000000 0.000000 0.000000 0.000000
1672 0.000000 0.000000 0.000000 0.000000 0.000000
1673 0.000000 0.000000 0.000000 0.000000 0.000000
1674 0.000000 0.000000 0.000000 0.000000 0.000000
1675 0.000000 0.000000 0.000000 0.000000 0.000000
1676 0.000000 0.000000 0.000000 0.000000 0.000000
1677 0.000000 0.000000 0.000000 0.000000 0.000000
1678 0.000000 0.000000 0.000000 0.000000 0.000000
1679 0.000000 0.000000 0.000000 0.000000 0.000000
1680 0.000000 0.000000 0.000000 0.000000 0.000000
1681 0.000000 0.000000 0.000000 0.000000 0.000000
1682 0.000000 0.000000 0.000000 0.000000 0.000000
1683 0.000000 0.000000 0.000000 0.000000 0.000000
1684 0.000000 0.000000 0.000000 0.000000 0.000000
1685 0.000000 0.000000 0.000000 0.000000 0.000000
1686 0.000000 0.000000 0.000000 0.000000 0.000000
1687 0.000000 0.000000 0.000000 0.000000 0.000000
1688 0.000000 0.000000 0.000000 0.000000 0.000000
1689 0.000000 0.000000 0.000000 0.000000 0.000000
1690 0.000000 0.000000 0.000000 0.000000 0.000000
1691 0.000000 0.000000 0.000000 0.000000 0.000000
1692 0.000000 0.000000 0.000000 0.000000 0.000000
1693 0.000000 0.000000 0.000000 0.000000 0.000000
1694 0.000000 0.000000 0.000000 0.000000 0.000000
1695 0.000000 0.000000 0.000000 0.000000 0.000000
1696 0.000000 0.000000 0.000000 0.000000 0.000000
1697 0.000000 0.000000 0.000000 0.000000 0.000000
1698 0.000000 0.000000 0.000000 0.000000 0.000000
1699 0.000000 0.000000 0.000000 0.000000 0.000000
1700 0.000000 0.000000 0.000000 0.000000 0.000000
1701 0.000000 0.000000 0.000000 0.000000 0.000000
1702 0.000000 0.000000 0.000000 0.000000 0.000000
1703 0.000000 0.000000 0.000000 0.000000 0.000000
1704 0.000000 0.000000 0.000000 0.000000 0.000000
1705 0.000000 0.000000 0.000000 0.000000 0.000000
1706 0.000000 0.000000 0.000000 0.000000 0.000000
1707 0.000000 0.000000 0.000000 0.000000 0.000000
1708 0.000000 0.000000 0.000000 0.000000 0.000000
1709 0.000000 0.000000 0.000000 0.000000 0.000000
1710 0.000000 0.000000 0.000000 0.000000 0.000000
1711 0.000000 0.000000 0.000000 0.000000 0.000000
1712 0.000000 0.000000 0.000000 0.000000 0.000000
1713 0.000000 0.000000 0.000000 0.000000 0.000000
1714 0.000000 0.000000 0.000000 0.000000 0.000000
1715 0.000000 0.000000 0.000000 0.000000 0.000000
1716 0.000000 0.000000 0.000000 0.000000 0.000000
1717 0.000000 0.000000 0.000000 0.000000 0.000000
1718 0.000000 0.000000 0.000000 0.000000 0.000000
1719 0.000000 0.000000 0.000000 0.000000 0.000000
1720 0.000000 0.000000 0.000000 0.000000 0.000000
1721 0.000000 0.000000 0.000000 0.000000 0.000000
1722 0.000000 0.000000 0.000000 0.000000 0.000000
1723 0.000000 0.000000 0.000000 0.000000 0.000000
1724 0.000000 0.000000 0.000000 0.000000 0.000000
1725 0.000000 0.000000 0.000000 0.000000 0.000000
1726 0.000000 0.000000 0.000000 0.000000 0.000000
1727 0.000000 0.000000 0.000000 0.000000 0.000000
1728 0.000000 0.000000 0.000000 0.000000 0.000000
1729 0.000000 0.000000 0.000000 0.000000 0.000000
1730 0.000000 0.000000 0.000000 0.000000 0.000000
1731 0.000000 0.000000 0.000000 0.000000 0.000000
1732 0.000000 0.000000 0.000000 0.000000 0.000000
1733 0.000000 0.000000 0.000000 0.000000 0.000000
1734 0.000000 0.000000 0.000000 0.000000 0.000000
1735 0.000000 0.000000 0.000000 0.000000 0.000000
1736 0.000000 0.000000 0.000000 0.000000 0.000000
1737 0.000000 0.000000 0.000000 0.000000 0.000000
1738 0.000000 0.000000 0.000000 0.000000 0.000000
1739 0.000000 0.000000 0.000000 0.000000 0.000000
1740 0.000000 0.000000 0.000000 0.000000 0.000000
1741 0.000000 0.000000 0.000000 0.000000 0.000000
1742 0.000000 0.000000 0.000000 0.000000 0.000000
1743 0.000000 0.000000 0.000000 0.000000 0.000000
1744 0.000000 0.000000 0.000000 0.000000 0.000000
1745 0.000000 0.000000 0.000000 0.000000 0.000000
1746 0.000000 0.000000 0.000000 0.000000 0.000000
1747 0.000000 0.000000 0.000000 0.000000 0.000000
1748 0.000000 0.000000 0.000000 0.000000 0.000000
1749 0.000000 0.000000 0.000000 0.000000 0.000000
1750 0.000000 0.000000 0.000000 0.000000 0.000000
1751 0.000000 0.000000 0.000000 0.000000 0.000000
1752 0.000000 0.000000 0.000000 0.000000 0.000000
1753 0.000000 0.000000 0.000000 0.000000 0.000000
1754 0.000000 0.000000 0.000000 0.000000 0.000000
1755 0.000000 0.000000 0.000000 0.000000 0.000000
1756 0.000000 0.000000 0.000000 0.000000 0.000000
1757 0.000000 0.000000 0.000000 0.000000 0.000000
1758 0.000000 0.000000 0.000000 0.000000 0.000000
1759 0.000000 0.000000 0.000000 0.000000 0.000000
1760 0.000000 0.000000 0.000000 0.000000 0.000000
1761 0.000000 0.000000 0.000000 0.000000 0.000000
1762 0.000000 0.000000 0.000000 0.000000 0.000000
1763 0.000000 0.000000 0.000000 0.000000 0.000000
1764 0.000000 0.000000 0.000000 0.000000 0.000000
1765 0.000000 0.000000 0.000000 0.000000 0.000000
